gender,marital,parenthood,country,age,category,total_moments,percent_category
m,divorced,y,AUS,80,bonding,0,0
m,divorced,y,AUS,80,achievement,0,0
m,divorced,y,AUS,80,enjoy_the_moment,0,0
m,divorced,y,AUS,80,exercise,0,0
m,divorced,y,AUS,80,nature,0,0
m,divorced,y,AUS,90,affection,0,0
m,divorced,y,AUS,90,leisure,0,0
m,divorced,y,AUS,90,bonding,0,0
m,divorced,y,AUS,90,achievement,0,0
m,divorced,y,AUS,90,enjoy_the_moment,0,0
m,divorced,y,AUS,90,exercise,0,0
m,divorced,y,AUS,90,nature,0,0
m,divorced,y,BRA,0,affection,0,0
m,divorced,y,BRA,0,leisure,0,0
m,divorced,y,BRA,0,bonding,0,0
m,divorced,y,BRA,0,achievement,0,0
m,divorced,y,BRA,0,enjoy_the_moment,0,0
m,divorced,y,BRA,0,exercise,0,0
m,divorced,y,BRA,0,nature,0,0
m,divorced,y,BRA,10,affection,0,0
m,divorced,y,BRA,10,leisure,0,0
m,divorced,y,BRA,10,bonding,0,0
m,divorced,y,BRA,10,achievement,0,0
m,divorced,y,BRA,10,enjoy_the_moment,0,0
m,divorced,y,BRA,10,exercise,0,0
m,divorced,y,BRA,10,nature,0,0
m,divorced,y,BRA,20,affection,0,0
m,divorced,y,BRA,20,leisure,0,0
m,divorced,y,BRA,20,bonding,0,0
m,divorced,y,BRA,20,achievement,0,0
m,divorced,y,BRA,20,enjoy_the_moment,0,0
m,divorced,y,BRA,20,exercise,0,0
m,divorced,y,BRA,20,nature,0,0
m,divorced,y,BRA,30,affection,0,0
m,divorced,y,BRA,30,leisure,0,0
m,divorced,y,BRA,30,bonding,0,0
m,divorced,y,BRA,30,achievement,0,0
m,divorced,y,BRA,30,enjoy_the_moment,0,0
m,divorced,y,BRA,30,exercise,0,0
m,divorced,y,BRA,30,nature,0,0
m,divorced,y,BRA,40,affection,0,0
m,divorced,y,BRA,40,leisure,0,0
m,divorced,y,BRA,40,bonding,0,0
m,divorced,y,BRA,40,achievement,0,0
m,divorced,y,BRA,40,enjoy_the_moment,0,0
m,divorced,y,BRA,40,exercise,0,0
m,divorced,y,BRA,40,nature,0,0
m,divorced,y,BRA,50,affection,0,0
m,divorced,y,BRA,50,leisure,0,0
m,divorced,y,BRA,50,bonding,0,0
m,divorced,y,BRA,50,achievement,0,0
m,divorced,y,BRA,50,enjoy_the_moment,0,0
m,divorced,y,BRA,50,exercise,0,0
m,divorced,y,BRA,50,nature,0,0
m,divorced,y,BRA,60,affection,0,0
m,divorced,y,BRA,60,leisure,0,0
m,divorced,y,BRA,60,bonding,0,0
m,divorced,y,BRA,60,achievement,0,0
m,divorced,y,BRA,60,enjoy_the_moment,0,0
m,divorced,y,BRA,60,exercise,0,0
m,divorced,y,BRA,60,nature,0,0
m,divorced,y,BRA,70,affection,0,0
m,divorced,y,BRA,70,leisure,0,0
m,divorced,y,BRA,70,bonding,0,0
m,divorced,y,BRA,70,achievement,0,0
m,divorced,y,BRA,70,enjoy_the_moment,0,0
m,divorced,y,BRA,70,exercise,0,0
m,divorced,y,BRA,70,nature,0,0
m,divorced,y,BRA,80,affection,0,0
m,divorced,y,BRA,80,leisure,0,0
m,divorced,y,BRA,80,bonding,0,0
m,divorced,y,BRA,80,achievement,0,0
m,divorced,y,BRA,80,enjoy_the_moment,0,0
m,divorced,y,BRA,80,exercise,0,0
m,divorced,y,BRA,80,nature,0,0
m,divorced,y,BRA,90,affection,0,0
m,divorced,y,BRA,90,leisure,0,0
m,divorced,y,BRA,90,bonding,0,0
m,divorced,y,BRA,90,achievement,0,0
m,divorced,y,BRA,90,enjoy_the_moment,0,0
m,divorced,y,BRA,90,exercise,0,0
m,divorced,y,BRA,90,nature,0,0
m,divorced,y,NGA,0,affection,0,0
m,divorced,y,NGA,0,leisure,0,0
m,divorced,y,NGA,0,bonding,0,0
m,divorced,y,NGA,0,achievement,0,0
m,divorced,y,NGA,0,enjoy_the_moment,0,0
m,divorced,y,NGA,0,exercise,0,0
m,divorced,y,NGA,0,nature,0,0
m,divorced,y,NGA,10,affection,0,0
m,divorced,y,NGA,10,leisure,0,0
m,divorced,y,NGA,10,bonding,0,0
m,divorced,y,NGA,10,achievement,0,0
m,divorced,y,NGA,10,enjoy_the_moment,0,0
m,divorced,y,NGA,10,exercise,0,0
m,divorced,y,NGA,10,nature,0,0
m,divorced,y,NGA,20,affection,0,0
m,divorced,y,NGA,20,leisure,0,0
m,divorced,y,NGA,20,bonding,0,0
m,divorced,y,NGA,20,achievement,0,0
m,divorced,y,NGA,20,enjoy_the_moment,0,0
m,divorced,y,NGA,20,exercise,0,0
m,divorced,y,NGA,20,nature,0,0
m,divorced,y,NGA,30,affection,0,0
m,divorced,y,NGA,30,leisure,0,0
m,divorced,y,NGA,30,bonding,0,0
m,divorced,y,NGA,30,achievement,0,0
m,divorced,y,NGA,30,enjoy_the_moment,0,0
m,divorced,y,NGA,30,exercise,0,0
m,divorced,y,NGA,30,nature,0,0
m,divorced,y,NGA,40,affection,0,0
m,divorced,y,NGA,40,leisure,0,0
m,divorced,y,NGA,40,bonding,0,0
m,divorced,y,NGA,40,achievement,0,0
m,divorced,y,NGA,40,enjoy_the_moment,0,0
m,divorced,y,NGA,40,exercise,0,0
m,divorced,y,NGA,40,nature,0,0
m,divorced,y,NGA,50,affection,0,0
m,divorced,y,NGA,50,leisure,0,0
m,divorced,y,NGA,50,bonding,0,0
m,divorced,y,NGA,50,achievement,0,0
m,divorced,y,NGA,50,enjoy_the_moment,0,0
m,divorced,y,NGA,50,exercise,0,0
m,divorced,y,NGA,50,nature,0,0
m,divorced,y,NGA,60,affection,0,0
m,divorced,y,NGA,60,leisure,0,0
m,divorced,y,NGA,60,bonding,0,0
m,divorced,y,NGA,60,achievement,0,0
m,divorced,y,NGA,60,enjoy_the_moment,0,0
m,divorced,y,NGA,60,exercise,0,0
m,divorced,y,NGA,60,nature,0,0
m,divorced,y,NGA,70,affection,0,0
m,divorced,y,NGA,70,leisure,0,0
m,divorced,y,NGA,70,bonding,0,0
m,divorced,y,NGA,70,achievement,0,0
m,divorced,y,NGA,70,enjoy_the_moment,0,0
m,divorced,y,NGA,70,exercise,0,0
m,divorced,y,NGA,70,nature,0,0
m,divorced,y,NGA,80,affection,0,0
m,divorced,y,NGA,80,leisure,0,0
m,divorced,y,NGA,80,bonding,0,0
m,divorced,y,NGA,80,achievement,0,0
m,divorced,y,NGA,80,enjoy_the_moment,0,0
m,divorced,y,NGA,80,exercise,0,0
m,divorced,y,NGA,80,nature,0,0
m,divorced,y,NGA,90,affection,0,0
m,divorced,y,NGA,90,leisure,0,0
m,divorced,y,NGA,90,bonding,0,0
m,divorced,y,NGA,90,achievement,0,0
m,divorced,y,NGA,90,enjoy_the_moment,0,0
m,divorced,y,NGA,90,exercise,0,0
m,divorced,y,NGA,90,nature,0,0
m,divorced,n,USA,0,affection,0,0
m,divorced,n,USA,0,leisure,0,0
m,divorced,n,USA,0,bonding,0,0
m,divorced,n,USA,0,achievement,0,0
m,divorced,n,USA,0,enjoy_the_moment,0,0
m,divorced,n,USA,0,exercise,0,0
m,divorced,n,USA,0,nature,0,0
m,divorced,n,USA,10,affection,0,0
m,divorced,n,USA,10,leisure,0,0
m,divorced,n,USA,10,bonding,0,0
m,divorced,n,USA,10,achievement,0,0
m,divorced,n,USA,10,enjoy_the_moment,0,0
m,divorced,n,USA,10,exercise,0,0
m,divorced,n,USA,10,nature,0,0
m,divorced,n,USA,20,affection,174,20.11
m,divorced,n,USA,20,leisure,174,5.17
m,divorced,n,USA,20,bonding,174,14.94
m,divorced,n,USA,20,achievement,174,41.38
m,divorced,n,USA,20,enjoy_the_moment,174,12.64
m,divorced,n,USA,20,exercise,174,1.72
m,divorced,n,USA,20,nature,174,4.02
m,divorced,n,USA,30,affection,183,23.5
m,divorced,n,USA,30,leisure,183,9.29
m,divorced,n,USA,30,bonding,183,15.85
m,divorced,n,USA,30,achievement,183,39.89
m,divorced,n,USA,30,enjoy_the_moment,183,9.29
m,divorced,n,USA,30,exercise,183,1.09
m,divorced,n,USA,30,nature,183,1.09
m,divorced,n,USA,40,affection,222,11.71
m,divorced,n,USA,40,leisure,222,9.46
m,divorced,n,USA,40,bonding,222,7.66
m,divorced,n,USA,40,achievement,222,45.95
m,divorced,n,USA,40,enjoy_the_moment,222,14.41
m,divorced,n,USA,40,exercise,222,3.15
m,divorced,n,USA,40,nature,222,7.66
m,divorced,n,USA,50,affection,33,24.24
m,divorced,n,USA,50,leisure,33,6.06
m,divorced,n,USA,50,bonding,33,12.12
m,divorced,n,USA,50,achievement,33,42.42
m,divorced,n,USA,50,enjoy_the_moment,33,12.12
m,divorced,n,USA,50,exercise,33,0.0
m,divorced,n,USA,50,nature,33,3.03
m,divorced,n,USA,60,affection,6,0.0
m,divorced,n,USA,60,leisure,6,16.67
m,divorced,n,USA,60,bonding,6,50.0
m,divorced,n,USA,60,achievement,6,33.33
m,divorced,n,USA,60,enjoy_the_moment,6,0.0
m,divorced,n,USA,60,exercise,6,0.0
m,divorced,n,USA,60,nature,6,0.0
m,divorced,n,USA,70,affection,3,0.0
m,divorced,n,USA,70,leisure,3,0.0
m,divorced,n,USA,70,bonding,3,0.0
m,divorced,n,USA,70,achievement,3,66.67
m,divorced,n,USA,70,enjoy_the_moment,3,33.33
m,divorced,n,USA,70,exercise,3,0.0
m,divorced,n,USA,70,nature,3,0.0
m,divorced,n,USA,80,affection,0,0
m,divorced,n,USA,80,leisure,0,0
m,divorced,n,USA,80,bonding,0,0
m,divorced,n,USA,80,achievement,0,0
m,divorced,n,USA,80,enjoy_the_moment,0,0
m,divorced,n,USA,80,exercise,0,0
m,divorced,n,USA,80,nature,0,0
m,divorced,n,USA,90,affection,0,0
m,divorced,n,USA,90,leisure,0,0
m,divorced,n,USA,90,bonding,0,0
m,divorced,n,USA,90,achievement,0,0
m,divorced,n,USA,90,enjoy_the_moment,0,0
m,divorced,n,USA,90,exercise,0,0
m,divorced,n,USA,90,nature,0,0
m,divorced,n,IND,0,affection,0,0
m,divorced,n,IND,0,leisure,0,0
m,divorced,n,IND,0,bonding,0,0
m,divorced,n,IND,0,achievement,0,0
m,divorced,n,IND,0,enjoy_the_moment,0,0
m,divorced,n,IND,0,exercise,0,0
m,divorced,n,IND,0,nature,0,0
m,divorced,n,IND,10,affection,0,0
m,divorced,n,IND,10,leisure,0,0
m,divorced,n,IND,10,bonding,0,0
m,divorced,n,IND,10,achievement,0,0
m,divorced,n,IND,10,enjoy_the_moment,0,0
m,divorced,n,IND,10,exercise,0,0
m,divorced,n,IND,10,nature,0,0
m,divorced,n,IND,20,affection,0,0
m,divorced,n,IND,20,leisure,0,0
m,divorced,n,IND,20,bonding,0,0
m,divorced,n,IND,20,achievement,0,0
m,divorced,n,IND,20,enjoy_the_moment,0,0
m,divorced,n,IND,20,exercise,0,0
m,divorced,n,IND,20,nature,0,0
m,divorced,n,IND,30,affection,0,0
m,divorced,n,IND,30,leisure,0,0
m,divorced,n,IND,30,bonding,0,0
m,divorced,n,IND,30,achievement,0,0
m,divorced,n,IND,30,enjoy_the_moment,0,0
m,divorced,n,IND,30,exercise,0,0
m,divorced,n,IND,30,nature,0,0
m,divorced,n,IND,40,affection,0,0
m,divorced,n,IND,40,leisure,0,0
m,divorced,n,IND,40,bonding,0,0
m,divorced,n,IND,40,achievement,0,0
m,divorced,n,IND,40,enjoy_the_moment,0,0
m,divorced,n,IND,40,exercise,0,0
m,divorced,n,IND,40,nature,0,0
m,divorced,n,IND,50,affection,3,0.0
m,divorced,n,IND,50,leisure,3,0.0
m,divorced,n,IND,50,bonding,3,0.0
m,divorced,n,IND,50,achievement,3,100.0
m,divorced,n,IND,50,enjoy_the_moment,3,0.0
m,divorced,n,IND,50,exercise,3,0.0
m,divorced,n,IND,50,nature,3,0.0
m,divorced,n,IND,60,affection,0,0
m,divorced,n,IND,60,leisure,0,0
m,divorced,n,IND,60,bonding,0,0
m,divorced,n,IND,60,achievement,0,0
m,divorced,n,IND,60,enjoy_the_moment,0,0
m,divorced,n,IND,60,exercise,0,0
m,divorced,n,IND,60,nature,0,0
m,divorced,n,IND,70,affection,0,0
m,divorced,n,IND,70,leisure,0,0
m,divorced,n,IND,70,bonding,0,0
m,divorced,n,IND,70,achievement,0,0
m,divorced,n,IND,70,enjoy_the_moment,0,0
m,divorced,n,IND,70,exercise,0,0
m,divorced,n,IND,70,nature,0,0
m,divorced,n,IND,80,affection,0,0
m,divorced,n,IND,80,leisure,0,0
m,divorced,n,IND,80,bonding,0,0
m,divorced,n,IND,80,achievement,0,0
m,divorced,n,IND,80,enjoy_the_moment,0,0
m,divorced,n,IND,80,exercise,0,0
m,divorced,n,IND,80,nature,0,0
m,divorced,n,IND,90,affection,0,0
m,divorced,n,IND,90,leisure,0,0
m,divorced,n,IND,90,bonding,0,0
m,divorced,n,IND,90,achievement,0,0
m,divorced,n,IND,90,enjoy_the_moment,0,0
m,divorced,n,IND,90,exercise,0,0
m,divorced,n,IND,90,nature,0,0
m,divorced,n,CAN,0,affection,0,0
m,divorced,n,CAN,0,leisure,0,0
m,divorced,n,CAN,0,bonding,0,0
m,divorced,n,CAN,0,achievement,0,0
m,divorced,n,CAN,0,enjoy_the_moment,0,0
m,divorced,n,CAN,0,exercise,0,0
m,divorced,n,CAN,0,nature,0,0
m,divorced,n,CAN,10,affection,0,0
m,divorced,n,CAN,10,leisure,0,0
m,divorced,n,CAN,10,bonding,0,0
m,divorced,n,CAN,10,achievement,0,0
m,divorced,n,CAN,10,enjoy_the_moment,0,0
m,divorced,n,CAN,10,exercise,0,0
m,divorced,n,CAN,10,nature,0,0
m,divorced,n,CAN,20,affection,0,0
m,divorced,n,CAN,20,leisure,0,0
m,divorced,n,CAN,20,bonding,0,0
m,divorced,n,CAN,20,achievement,0,0
m,divorced,n,CAN,20,enjoy_the_moment,0,0
m,divorced,n,CAN,20,exercise,0,0
m,divorced,n,CAN,20,nature,0,0
m,divorced,n,CAN,30,affection,0,0
m,divorced,n,CAN,30,leisure,0,0
m,divorced,n,CAN,30,bonding,0,0
m,divorced,n,CAN,30,achievement,0,0
m,divorced,n,CAN,30,enjoy_the_moment,0,0
m,divorced,n,CAN,30,exercise,0,0
m,divorced,n,CAN,30,nature,0,0
m,divorced,n,CAN,40,affection,0,0
m,divorced,n,CAN,40,leisure,0,0
m,divorced,n,CAN,40,bonding,0,0
m,divorced,n,CAN,40,achievement,0,0
m,divorced,n,CAN,40,enjoy_the_moment,0,0
m,divorced,n,CAN,40,exercise,0,0
m,divorced,n,CAN,40,nature,0,0
m,divorced,n,CAN,50,affection,0,0
m,divorced,n,CAN,50,leisure,0,0
m,divorced,n,CAN,50,bonding,0,0
m,divorced,n,CAN,50,achievement,0,0
m,divorced,n,CAN,50,enjoy_the_moment,0,0
m,divorced,n,CAN,50,exercise,0,0
m,divorced,n,CAN,50,nature,0,0
m,divorced,n,CAN,60,affection,0,0
m,divorced,n,CAN,60,leisure,0,0
m,divorced,n,CAN,60,bonding,0,0
m,divorced,n,CAN,60,achievement,0,0
m,divorced,n,CAN,60,enjoy_the_moment,0,0
m,divorced,n,CAN,60,exercise,0,0
m,divorced,n,CAN,60,nature,0,0
m,divorced,n,CAN,70,affection,0,0
m,divorced,n,CAN,70,leisure,0,0
m,divorced,n,CAN,70,bonding,0,0
m,divorced,n,CAN,70,achievement,0,0
m,divorced,n,CAN,70,enjoy_the_moment,0,0
m,divorced,n,CAN,70,exercise,0,0
m,divorced,n,CAN,70,nature,0,0
m,divorced,n,CAN,80,affection,0,0
m,divorced,n,CAN,80,leisure,0,0
m,divorced,n,CAN,80,bonding,0,0
m,divorced,n,CAN,80,achievement,0,0
m,divorced,n,CAN,80,enjoy_the_moment,0,0
m,divorced,n,CAN,80,exercise,0,0
m,divorced,n,CAN,80,nature,0,0
m,divorced,n,CAN,90,affection,0,0
m,divorced,n,CAN,90,leisure,0,0
m,divorced,n,CAN,90,bonding,0,0
m,divorced,n,CAN,90,achievement,0,0
m,divorced,n,CAN,90,enjoy_the_moment,0,0
m,divorced,n,CAN,90,exercise,0,0
m,divorced,n,CAN,90,nature,0,0
m,divorced,n,VEN,0,affection,0,0
m,divorced,n,VEN,0,leisure,0,0
m,divorced,n,VEN,0,bonding,0,0
m,divorced,n,VEN,0,achievement,0,0
m,divorced,n,VEN,0,enjoy_the_moment,0,0
m,divorced,n,VEN,0,exercise,0,0
m,divorced,n,VEN,0,nature,0,0
m,divorced,n,VEN,10,affection,0,0
m,divorced,n,VEN,10,leisure,0,0
m,divorced,n,VEN,10,bonding,0,0
m,divorced,n,VEN,10,achievement,0,0
m,divorced,n,VEN,10,enjoy_the_moment,0,0
m,divorced,n,VEN,10,exercise,0,0
m,divorced,n,VEN,10,nature,0,0
m,divorced,n,VEN,20,affection,0,0
m,divorced,n,VEN,20,leisure,0,0
m,divorced,n,VEN,20,bonding,0,0
m,divorced,n,VEN,20,achievement,0,0
m,divorced,n,VEN,20,enjoy_the_moment,0,0
m,divorced,n,VEN,20,exercise,0,0
m,divorced,n,VEN,20,nature,0,0
m,divorced,n,VEN,30,affection,3,0.0
m,divorced,n,VEN,30,leisure,3,0.0
m,divorced,n,VEN,30,bonding,3,0.0
m,divorced,n,VEN,30,achievement,3,0.0
m,divorced,n,VEN,30,enjoy_the_moment,3,100.0
m,divorced,n,VEN,30,exercise,3,0.0
m,divorced,n,VEN,30,nature,3,0.0
m,divorced,n,VEN,40,affection,0,0
m,divorced,n,VEN,40,leisure,0,0
m,divorced,n,VEN,40,bonding,0,0
m,divorced,n,VEN,40,achievement,0,0
m,divorced,n,VEN,40,enjoy_the_moment,0,0
m,divorced,n,VEN,40,exercise,0,0
m,divorced,n,VEN,40,nature,0,0
m,divorced,n,VEN,50,affection,0,0
m,divorced,n,VEN,50,leisure,0,0
m,divorced,n,VEN,50,bonding,0,0
m,divorced,n,VEN,50,achievement,0,0
m,divorced,n,VEN,50,enjoy_the_moment,0,0
m,divorced,n,VEN,50,exercise,0,0
m,divorced,n,VEN,50,nature,0,0
m,divorced,n,VEN,60,affection,0,0
m,divorced,n,VEN,60,leisure,0,0
m,divorced,n,VEN,60,bonding,0,0
m,divorced,n,VEN,60,achievement,0,0
m,divorced,n,VEN,60,enjoy_the_moment,0,0
m,divorced,n,VEN,60,exercise,0,0
m,divorced,n,VEN,60,nature,0,0
m,divorced,n,VEN,70,affection,0,0
m,divorced,n,VEN,70,leisure,0,0
m,divorced,n,VEN,70,bonding,0,0
m,divorced,n,VEN,70,achievement,0,0
m,divorced,n,VEN,70,enjoy_the_moment,0,0
m,divorced,n,VEN,70,exercise,0,0
m,divorced,n,VEN,70,nature,0,0
m,divorced,n,VEN,80,affection,0,0
m,divorced,n,VEN,80,leisure,0,0
m,divorced,n,VEN,80,bonding,0,0
m,divorced,n,VEN,80,achievement,0,0
m,divorced,n,VEN,80,enjoy_the_moment,0,0
m,divorced,n,VEN,80,exercise,0,0
m,divorced,n,VEN,80,nature,0,0
m,divorced,n,VEN,90,affection,0,0
m,divorced,n,VEN,90,leisure,0,0
m,divorced,n,VEN,90,bonding,0,0
m,divorced,n,VEN,90,achievement,0,0
m,divorced,n,VEN,90,enjoy_the_moment,0,0
m,divorced,n,VEN,90,exercise,0,0
m,divorced,n,VEN,90,nature,0,0
m,divorced,n,GBR,0,affection,0,0
m,divorced,n,GBR,0,leisure,0,0
m,divorced,n,GBR,0,bonding,0,0
m,divorced,n,GBR,0,achievement,0,0
m,divorced,n,GBR,0,enjoy_the_moment,0,0
m,divorced,n,GBR,0,exercise,0,0
m,divorced,n,GBR,0,nature,0,0
m,divorced,n,GBR,10,affection,0,0
m,divorced,n,GBR,10,leisure,0,0
m,divorced,n,GBR,10,bonding,0,0
m,divorced,n,GBR,10,achievement,0,0
m,divorced,n,GBR,10,enjoy_the_moment,0,0
m,divorced,n,GBR,10,exercise,0,0
m,divorced,n,GBR,10,nature,0,0
m,divorced,n,GBR,20,affection,0,0
m,divorced,n,GBR,20,leisure,0,0
m,divorced,n,GBR,20,bonding,0,0
m,divorced,n,GBR,20,achievement,0,0
m,divorced,n,GBR,20,enjoy_the_moment,0,0
m,divorced,n,GBR,20,exercise,0,0
m,divorced,n,GBR,20,nature,0,0
m,divorced,n,GBR,30,affection,0,0
m,divorced,n,GBR,30,leisure,0,0
m,divorced,n,GBR,30,bonding,0,0
m,divorced,n,GBR,30,achievement,0,0
m,divorced,n,GBR,30,enjoy_the_moment,0,0
m,divorced,n,GBR,30,exercise,0,0
m,divorced,n,GBR,30,nature,0,0
m,divorced,n,GBR,40,affection,0,0
m,divorced,n,GBR,40,leisure,0,0
m,divorced,n,GBR,40,bonding,0,0
m,divorced,n,GBR,40,achievement,0,0
m,divorced,n,GBR,40,enjoy_the_moment,0,0
m,divorced,n,GBR,40,exercise,0,0
m,divorced,n,GBR,40,nature,0,0
m,divorced,n,GBR,50,affection,0,0
m,divorced,n,GBR,50,leisure,0,0
m,divorced,n,GBR,50,bonding,0,0
m,divorced,n,GBR,50,achievement,0,0
m,divorced,n,GBR,50,enjoy_the_moment,0,0
m,divorced,n,GBR,50,exercise,0,0
m,divorced,n,GBR,50,nature,0,0
m,divorced,n,GBR,60,affection,0,0
m,divorced,n,GBR,60,leisure,0,0
m,divorced,n,GBR,60,bonding,0,0
m,divorced,n,GBR,60,achievement,0,0
m,divorced,n,GBR,60,enjoy_the_moment,0,0
m,divorced,n,GBR,60,exercise,0,0
m,divorced,n,GBR,60,nature,0,0
m,divorced,n,GBR,70,affection,0,0
m,divorced,n,GBR,70,leisure,0,0
m,divorced,n,GBR,70,bonding,0,0
m,divorced,n,GBR,70,achievement,0,0
m,divorced,n,GBR,70,enjoy_the_moment,0,0
m,divorced,n,GBR,70,exercise,0,0
m,divorced,n,GBR,70,nature,0,0
m,divorced,n,GBR,80,affection,0,0
m,divorced,n,GBR,80,leisure,0,0
m,divorced,n,GBR,80,bonding,0,0
m,divorced,n,GBR,80,achievement,0,0
m,divorced,n,GBR,80,enjoy_the_moment,0,0
m,divorced,n,GBR,80,exercise,0,0
m,divorced,n,GBR,80,nature,0,0
m,divorced,n,GBR,90,affection,0,0
m,divorced,n,GBR,90,leisure,0,0
m,divorced,n,GBR,90,bonding,0,0
m,divorced,n,GBR,90,achievement,0,0
m,divorced,n,GBR,90,enjoy_the_moment,0,0
m,divorced,n,GBR,90,exercise,0,0
m,divorced,n,GBR,90,nature,0,0
m,divorced,n,PHL,0,affection,0,0
m,divorced,n,PHL,0,leisure,0,0
m,divorced,n,PHL,0,bonding,0,0
m,divorced,n,PHL,0,achievement,0,0
m,divorced,n,PHL,0,enjoy_the_moment,0,0
m,divorced,n,PHL,0,exercise,0,0
m,divorced,n,PHL,0,nature,0,0
m,divorced,n,PHL,10,affection,0,0
m,divorced,n,PHL,10,leisure,0,0
m,divorced,n,PHL,10,bonding,0,0
m,divorced,n,PHL,10,achievement,0,0
m,divorced,n,PHL,10,enjoy_the_moment,0,0
m,divorced,n,PHL,10,exercise,0,0
m,divorced,n,PHL,10,nature,0,0
m,divorced,n,PHL,20,affection,0,0
m,divorced,n,PHL,20,leisure,0,0
m,divorced,n,PHL,20,bonding,0,0
m,divorced,n,PHL,20,achievement,0,0
m,divorced,n,PHL,20,enjoy_the_moment,0,0
m,divorced,n,PHL,20,exercise,0,0
m,divorced,n,PHL,20,nature,0,0
m,divorced,n,PHL,30,affection,0,0
m,divorced,n,PHL,30,leisure,0,0
m,divorced,n,PHL,30,bonding,0,0
m,divorced,n,PHL,30,achievement,0,0
m,divorced,n,PHL,30,enjoy_the_moment,0,0
m,divorced,n,PHL,30,exercise,0,0
m,divorced,n,PHL,30,nature,0,0
m,divorced,n,PHL,40,affection,0,0
m,divorced,n,PHL,40,leisure,0,0
m,divorced,n,PHL,40,bonding,0,0
m,divorced,n,PHL,40,achievement,0,0
m,divorced,n,PHL,40,enjoy_the_moment,0,0
m,divorced,n,PHL,40,exercise,0,0
m,divorced,n,PHL,40,nature,0,0
m,divorced,n,PHL,50,affection,0,0
m,divorced,n,PHL,50,leisure,0,0
m,divorced,n,PHL,50,bonding,0,0
m,divorced,n,PHL,50,achievement,0,0
m,divorced,n,PHL,50,enjoy_the_moment,0,0
m,divorced,n,PHL,50,exercise,0,0
m,divorced,n,PHL,50,nature,0,0
m,divorced,n,PHL,60,affection,0,0
m,divorced,n,PHL,60,leisure,0,0
m,divorced,n,PHL,60,bonding,0,0
m,divorced,n,PHL,60,achievement,0,0
m,divorced,n,PHL,60,enjoy_the_moment,0,0
m,divorced,n,PHL,60,exercise,0,0
m,divorced,n,PHL,60,nature,0,0
m,divorced,n,PHL,70,affection,0,0
m,divorced,n,PHL,70,leisure,0,0
m,divorced,n,PHL,70,bonding,0,0
m,divorced,n,PHL,70,achievement,0,0
m,divorced,n,PHL,70,enjoy_the_moment,0,0
m,divorced,n,PHL,70,exercise,0,0
m,divorced,n,PHL,70,nature,0,0
m,divorced,n,PHL,80,affection,0,0
m,divorced,n,PHL,80,leisure,0,0
m,divorced,n,PHL,80,bonding,0,0
m,divorced,n,PHL,80,achievement,0,0
m,divorced,n,PHL,80,enjoy_the_moment,0,0
m,divorced,n,PHL,80,exercise,0,0
m,divorced,n,PHL,80,nature,0,0
m,divorced,n,PHL,90,affection,0,0
m,divorced,n,PHL,90,leisure,0,0
m,divorced,n,PHL,90,bonding,0,0
m,divorced,n,PHL,90,achievement,0,0
m,divorced,n,PHL,90,enjoy_the_moment,0,0
m,divorced,n,PHL,90,exercise,0,0
m,divorced,n,PHL,90,nature,0,0
m,divorced,n,MEX,0,affection,0,0
m,divorced,n,MEX,0,leisure,0,0
m,divorced,n,MEX,0,bonding,0,0
m,divorced,n,MEX,0,achievement,0,0
m,divorced,n,MEX,0,enjoy_the_moment,0,0
m,divorced,n,MEX,0,exercise,0,0
m,divorced,n,MEX,0,nature,0,0
m,divorced,n,MEX,10,affection,0,0
m,divorced,n,MEX,10,leisure,0,0
m,divorced,n,MEX,10,bonding,0,0
m,divorced,n,MEX,10,achievement,0,0
m,divorced,n,MEX,10,enjoy_the_moment,0,0
m,divorced,n,MEX,10,exercise,0,0
m,divorced,n,MEX,10,nature,0,0
m,divorced,n,MEX,20,affection,0,0
m,divorced,n,MEX,20,leisure,0,0
m,divorced,n,MEX,20,bonding,0,0
m,divorced,n,MEX,20,achievement,0,0
m,divorced,n,MEX,20,enjoy_the_moment,0,0
m,divorced,n,MEX,20,exercise,0,0
m,divorced,n,MEX,20,nature,0,0
m,divorced,n,MEX,30,affection,0,0
m,divorced,n,MEX,30,leisure,0,0
m,divorced,n,MEX,30,bonding,0,0
m,divorced,n,MEX,30,achievement,0,0
m,divorced,n,MEX,30,enjoy_the_moment,0,0
m,divorced,n,MEX,30,exercise,0,0
m,divorced,n,MEX,30,nature,0,0
m,divorced,n,MEX,40,affection,0,0
m,divorced,n,MEX,40,leisure,0,0
m,divorced,n,MEX,40,bonding,0,0
m,divorced,n,MEX,40,achievement,0,0
m,divorced,n,MEX,40,enjoy_the_moment,0,0
m,divorced,n,MEX,40,exercise,0,0
m,divorced,n,MEX,40,nature,0,0
m,divorced,n,MEX,50,affection,0,0
m,divorced,n,MEX,50,leisure,0,0
m,divorced,n,MEX,50,bonding,0,0
m,divorced,n,MEX,50,achievement,0,0
m,divorced,n,MEX,50,enjoy_the_moment,0,0
m,divorced,n,MEX,50,exercise,0,0
m,divorced,n,MEX,50,nature,0,0
m,divorced,n,MEX,60,affection,0,0
m,divorced,n,MEX,60,leisure,0,0
m,divorced,n,MEX,60,bonding,0,0
m,divorced,n,MEX,60,achievement,0,0
m,divorced,n,MEX,60,enjoy_the_moment,0,0
m,divorced,n,MEX,60,exercise,0,0
